station_name,city,state,timestamp,lat,lon,pollutant,pollutant_value
"Vidhyanagar, Bhavnagar - Nexteng Enviro",Bhavnagar,Gujarat,2026-07-16 05:00:00,21.755417,72.139056,O3,19.0
"Vidhyanagar, Bhavnagar - Nexteng Enviro",Bhavnagar,Gujarat,2026-07-16 05:00:00,21.755417,72.139056,PM10,50.0
"Vidhyanagar, Bhavnagar - Nexteng Enviro",Bhavnagar,Gujarat,2026-07-16 05:00:00,21.755417,72.139056,PM2.5,28.0
"Vidhyanagar, Bhavnagar - Nexteng Enviro",Bhavnagar,Gujarat,2026-07-16 05:00:00,21.755417,72.139056,SO2,7.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,CO,29.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,NH3,2.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,NO2,28.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,O3,7.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,PM10,71.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,PM2.5,28.0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.163798,72.677768,SO2,2.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,CO,36.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,NH3,1.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,NO2,7.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,O3,4.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,PM10,60.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,PM2.5,22.0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.243639,72.68994,SO2,3.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,CO,20.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,NH3,1.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,NO2,7.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,O3,2.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,PM10,40.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,PM2.5,30.0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,2026-07-16 05:00:00,23.221714,72.654328,SO2,5.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,CO,70.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,NH3,1.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,NO2,10.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,O3,11.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,PM10,57.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,PM2.5,48.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,2026-07-16 05:00:00,23.59315,72.372792,SO2,13.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,CO,90.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,NH3,1.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,NO2,65.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,O3,10.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,PM10,43.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,PM2.5,37.0
"Mavdi, Rajkot - Nexteng Enviro",Rajkot,Gujarat,2026-07-16 05:00:00,22.248853,70.776774,SO2,10.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,CO,40.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,NH3,1.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,NO2,14.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,O3,5.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,PM10,63.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,PM2.5,22.0
"Katargam, Surat - Nexteng Enviro",Surat,Gujarat,2026-07-16 05:00:00,21.217779,72.834787,SO2,8.0
"Science Center, Surat - SMC",Surat,Gujarat,2026-07-16 05:00:00,21.170046,72.795405,CO,34.0
"Science Center, Surat - SMC",Surat,Gujarat,2026-07-16 05:00:00,21.170046,72.795405,NO2,3.0
"Science Center, Surat - SMC",Surat,Gujarat,2026-07-16 05:00:00,21.170046,72.795405,PM10,43.0
"Science Center, Surat - SMC",Surat,Gujarat,2026-07-16 05:00:00,21.170046,72.795405,PM2.5,19.0
"Science Center, Surat - SMC",Surat,Gujarat,2026-07-16 05:00:00,21.170046,72.795405,SO2,15.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,CO,96.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,NH3,2.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,NO2,12.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,O3,4.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,PM10,54.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,PM2.5,46.0
"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,2026-07-16 05:00:00,22.320153,73.216285,SO2,6.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,NH3,3.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,NO2,19.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,O3,5.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,PM10,67.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,PM2.5,67.0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,2026-07-16 05:00:00,20.362421,72.918013,SO2,24.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,CO,31.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,NH3,2.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,NO2,36.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,O3,11.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,PM10,110.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,PM2.5,108.0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,2026-07-16 05:00:00,22.969611,72.6435,SO2,7.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,CO,54.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,NH3,8.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,NO2,6.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,O3,37.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,PM10,135.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,PM2.5,99.0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,2026-07-16 05:00:00,30.379589,76.778328,SO2,39.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,CO,49.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,NH3,11.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,NO2,18.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,O3,26.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,PM10,101.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,PM2.5,177.0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,2026-07-16 05:00:00,28.6701,76.9254,SO2,6.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,CO,51.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,NH3,5.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,NO2,20.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,O3,4.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,PM10,161.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,PM2.5,173.0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,2026-07-16 05:00:00,28.3419248,77.319699,SO2,3.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,CO,19.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,NH3,2.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,NO2,9.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,O3,15.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,PM10,73.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,PM2.5,103.0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,2026-07-16 05:00:00,28.806223,76.141105,SO2,13.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,CO,18.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,NH3,6.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,NO2,15.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,O3,20.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,PM10,99.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,PM2.5,211.0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,2026-07-16 05:00:00,28.593883,76.270653,SO2,8.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,CO,72.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,NH3,8.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,NO2,29.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,O3,8.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,PM10,103.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,PM2.5,122.0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,2026-07-16 05:00:00,28.2068,76.7997,SO2,8.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,CO,23.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,NH3,11.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,NO2,25.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,O3,14.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,PM10,133.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,PM2.5,135.0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.39072,77.30059,SO2,13.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,CO,67.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,NH3,9.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,NO2,31.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,O3,16.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,PM10,180.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,PM2.5,196.0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.376058,77.315741,SO2,9.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,CO,50.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,NH3,11.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,NO2,38.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,O3,12.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,PM10,117.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,PM2.5,85.0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,2026-07-16 05:00:00,28.4417,77.3217,SO2,3.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,CO,48.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,NH3,14.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,NO2,19.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,O3,31.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,PM10,153.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,PM2.5,139.0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,2026-07-16 05:00:00,29.503664,75.467934,SO2,70.0
"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,2026-07-16 05:00:00,28.422681,77.148944,CO,59.0
"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,2026-07-16 05:00:00,28.422681,77.148944,NO2,15.0
"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,2026-07-16 05:00:00,28.422681,77.148944,O3,11.0
"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,2026-07-16 05:00:00,28.422681,77.148944,PM10,151.0
"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,2026-07-16 05:00:00,28.422681,77.148944,PM2.5,67.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,CO,27.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,NH3,13.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,NO2,40.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,O3,14.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,PM10,153.0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4227,77.0667,PM2.5,199.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,CO,30.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,NH3,6.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,NO2,28.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,O3,11.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,PM10,86.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,PM2.5,106.0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4275,77.1465,SO2,13.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,CO,26.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,NO2,6.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,O3,8.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,PM10,212.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,PM2.5,331.0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,2026-07-16 05:00:00,28.4501238,77.0263051,SO2,1.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,CO,101.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,NH3,11.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,NO2,28.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,O3,36.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,PM10,144.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,PM2.5,125.0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,2026-07-16 05:00:00,29.14056,75.744941,SO2,11.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,CO,6.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,NH3,5.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,NO2,13.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,O3,10.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,PM10,120.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,PM2.5,206.0
"Police Lines, Jind - HSPCB",Jind,Haryana,2026-07-16 05:00:00,29.307814,76.337619,SO2,28.0
"Rishi Nagar, Kaithal - HSPCB",Kaithal,Haryana,2026-07-16 05:00:00,29.8006,76.4155,CO,21.0
"Rishi Nagar, Kaithal - HSPCB",Kaithal,Haryana,2026-07-16 05:00:00,29.8006,76.4155,O3,69.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,CO,49.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,NH3,8.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,NO2,15.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,O3,8.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,PM10,131.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,PM2.5,165.0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,2026-07-16 05:00:00,29.6953,77.0027,SO2,13.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,CO,20.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,NH3,12.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,NO2,63.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,O3,61.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,PM10,148.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,PM2.5,119.0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,2026-07-16 05:00:00,29.966942,76.875879,SO2,7.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,CO,33.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,NH3,7.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,NO2,15.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,O3,48.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,PM10,78.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,PM2.5,51.0
"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,2026-07-16 05:00:00,27.9002,76.9938,SO2,21.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,CO,32.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,NH3,11.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,NO2,39.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,O3,8.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,PM10,114.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,PM2.5,164.0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,2026-07-16 05:00:00,28.360699,76.93609,SO2,13.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,CO,15.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,NH3,6.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,NO2,28.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,O3,17.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,PM10,111.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,PM2.5,125.0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,2026-07-16 05:00:00,28.060249,76.113115,SO2,10.0
